evolution$generation,beta,alpha,growthRate,population,diffusionSteps,width,hwRatio,moran,distance,entropy,slope,evolution$samples
50000,0.01311233367418672,1.6204875499719191,9632.617028182156,92642.36240710427,1.5997018656526052,80.63022456382147,1.8992285082947298,9.477655740056542E-5,1.0371843517253458,0.7921195700613826,-1.5827246202672243,1
50000,0.0018028631393695814,2.2650559865822224,10000.0,73807.90377828715,1.0,55.37444815867211,1.7743974135082898,-2.311685493604131E-4,0.8930303270516312,0.571169837652754,-1.5211555546307707,1
50000,0.0,3.640998133522186,1994.5908865088231,12191.603309874066,1.1452113368013426,91.8291369754827,1.995004793762647,-3.637133859702379E-5,0.8019812839403858,0.31439882643931727,-0.6796559373930033,1
50000,0.37560800469156747,3.8276807282525427,3948.4562901616932,10000.0,1.436179783016363,100.0,1.4325548053900476,0.0032839073386164513,0.953959056608592,0.8161903790252343,-0.9481954734640426,1
50000,0.0,4.555525185300162,9786.04591840769,34694.0533272939,1.9679572599141255,85.92685653871628,1.9742679067817919,-4.893761239050074E-5,0.8471308430908402,0.5731104743162517,-0.7993017118126962,2
50000,4.5930294949388215E-4,3.2892203113643776,8542.817173054493,78340.07527822054,1.9414445332314059,84.53559209854083,1.86814553627439,-9.190345999161589E-5,0.4454828345729275,0.3151342479225067,-2.645889077610897,1
50000,0.015209017304534856,4.073353847871726,8099.30311562016,33197.39128786538,1.0302528971957605,100.0,1.942039738409035,2.950088665924091E-5,1.0757818022094061,0.5407440496140289,-1.8766491091948712,1
50000,0.020866950488911143,4.25023315219306,6018.639468134737,30696.482101160378,1.0313452785863682,82.57904116006802,1.9073914341111127,1.4890508596003955E-4,0.5033710786960202,0.4039999539521046,-1.6092912728639397,1
50000,0.0081906635131264,4.855244639286272,3815.2451399282972,16158.197176665306,1.424051448153782,92.809964673736,1.4915816734978302,1.692711163438649E-5,0.6235032985456208,0.38356869731425053,-2.2628653000142926,1
50000,0.0,1.580311633506254,1000.0,66321.18830990698,2.404688316224626,50.0,1.8367563759062366,-2.1313440316817026E-4,0.4331864414270623,0.18892038956857282,-1.2768241044688535,1
50000,0.5,4.753176806088218,3280.8209058219927,10000.0,1.842973836457452,100.0,1.6137529447139338,0.007602592172264248,0.6838035961089173,0.6689507028520838,-0.8116886094651833,1
50000,1.8512536701298436E-5,0.19238463431475164,1346.1397870736914,11276.020313741075,2.448935201532133,53.681353550012474,2.0,0.0013019975560201746,1.0094749297166583,0.9070356696447801,-3.576847650985375,1
50000,0.04118883410145764,4.560058877249516,7561.72912768387,19751.47547777776,1.0127583740797066,89.54303831104212,1.4913623441717703,1.8338015597728108E-4,0.9096959575487087,0.6850954187584782,-1.4735994938388062,2
50000,0.4572224205560525,3.6628191676121147,4670.044236662119,10000.0,1.4366487508820667,99.88794447103133,1.899075249909105,0.004074309197728381,0.9455031596996707,0.8443963822254638,-0.906594341907956,1
50000,0.008217062432694964,1.3801409448397104,1653.3294646439863,10360.769191552123,1.1907248893049525,89.4421682066583,1.0146158657237898,2.7437708273779493E-4,0.8910829435580734,0.7779242891985071,-2.629853869860379,1
50000,5.182386398426143E-4,1.7804777018039308,9413.464617447591,62140.38907251197,1.0,100.0,1.5533654638027017,5.149710475239137E-5,0.9787136198063338,0.7656310480003773,-2.946233094274807,1
50000,0.0032953147373748367,4.1603782970989265,9987.326526414481,56481.89757800468,1.7802798163402858,70.15354779239004,1.0655193455472218,-1.5798047208382166E-4,0.4896111747957248,0.40548182646045683,-1.3067701876841187,1
50000,0.0033309753477120817,4.476851481851399,9668.259964943261,59800.74345247442,1.5200903165313613,89.43166034114493,0.831687639651818,-7.181997600790785E-5,0.6198214276769659,0.3913260881861714,-1.4827929325740745,1
50000,0.004112604683101044,2.500632793990266,1232.347475353904,10000.0,5.0,90.43203776242342,1.8358252315321382,2.5978031506818095E-4,0.6751306383833284,0.3677788612489644,-2.8499799369185497,1
50000,0.39353381853033925,1.733350538652429,1120.4781765497687,95077.57235614426,4.101547588400672,88.42095320889547,0.5,0.30065310986306065,0.5702866011700468,0.9146550483291507,-1.318534923042158,1
50000,0.006528601314671827,2.1923579886570064,1994.1344320145568,69767.27706068222,2.5566831616451067,50.022860139234965,2.0,0.0017458129579362304,0.18786101058432528,0.22286824689355123,-1.25832450452025,1
50000,0.0,1.6692897866291179,1989.5420848861258,74182.68851101179,2.0702852800892124,56.459925863969644,1.888437625153093,-3.0239799565720695E-4,0.7859871861830978,0.3328037543209303,-1.2449105292184257,1
50000,0.2904366169800078,2.999915791927397,10000.0,10000.0,1.1952853089239475,92.87798938843108,1.4789336206411643,0.0040213630584649135,0.9440296343167347,0.9519966830753606,-0.824552676523092,2
50000,0.3503132937980849,4.664328477168087,8677.392776386178,54347.5723290674,3.088761111258086,81.30646422741222,1.0545051615664172,0.03739530549090196,0.5323576034611105,0.7181574746176992,-0.7834755051453529,1
50000,0.03782564449340118,3.0429991296851377,2858.0434763198555,69277.84273990759,5.0,84.89940386053195,1.2339179841826984,0.020792280508006022,0.30980360163011866,0.4620029627959838,-0.8017763538293299,1
50000,0.002159887144527832,4.437040620502777,1976.2655363364615,86119.37523212415,1.1806596893178964,65.48174413222011,1.5092912475993132,1.3338467014894438E-4,0.10346807364098883,0.0960648948816797,-1.9274061418083943,1
50000,0.0,1.6206981014891468,1552.2351453453978,56012.9262632678,2.6895215897151,50.09919119869549,1.762410797717313,-2.3019494670282662E-4,0.7380458205797538,0.30127376724032534,-1.214526428243539,1
50000,0.413222354903541,2.1092098933770673,3283.3187181938774,75879.13414141518,5.0,93.24995611780892,0.5017184886712203,0.19696869964300312,0.7250657902459102,0.883648958533933,-1.0977157835165783,2
50000,0.0019331056684157848,3.080060811623948,8077.9256268879335,20283.0313296127,1.0441127107723334,72.72826903664182,1.6949405461878415,-2.3762871200411429E-4,0.9665736291726228,0.7965202452970458,-2.3101850437574325,1
50000,0.006733776330246562,1.2145051200007329,1391.2361247772392,10490.367582001098,2.899632894154508,76.13812860251281,0.9625716460366593,9.057356716102816E-5,0.9168436041351964,0.8139666379561469,-2.190156846724376,1
50000,0.1284056086951405,3.3148592224015605,5695.4054098064835,99411.71866537297,2.0199119883578884,50.0,0.5723088248184705,0.04253928017633542,0.43061757087373703,0.61970764863131,-1.0062419624997512,2
50000,8.985195724494189E-4,2.6927441342457827,8268.949206240923,40047.05322588698,2.2566567002577003,100.0,1.5660336155753054,-6.931189979167731E-5,0.8157260086286617,0.5881594794525267,-2.5907440080884117,1
50000,0.005613066810467297,4.025607514919344,1584.5456101349046,72107.49495060451,3.5712989927535603,100.0,1.3290653791138878,0.00201454086434196,0.12408844878942546,0.20912158243969228,-1.5503746264437677,3
50000,0.0031239273445423568,3.6838398142975843,8091.261733349849,58230.71212056308,1.0,96.76156504266882,2.0,-7.156730547356275E-6,0.680275051170116,0.33046046324181894,-2.2640117267291235,2
50000,0.08836056271137255,3.0242048644701605,9112.608662564595,88064.49459381826,1.1135021135509473,93.2961968797796,1.5747966477043291,0.0019458803499481114,0.5223763540408048,0.4548262125274184,-0.9043172010852535,1
50000,0.008365155193039014,1.9505637866244867,3179.5796342928925,48132.60030049088,1.9618997100953997,83.1339815250578,2.0,1.715750817297673E-4,0.5528148578886404,0.34969061926296413,-2.035458876416777,1
50000,5.06854139700039E-4,2.9717452320847144,9881.915883943251,53335.378974121515,1.4408333888915594,100.0,0.5,-1.5685909001642213E-4,0.8292247548740972,0.5557478480977472,-1.6228001851696234,1
50000,3.054141330963417E-4,5.0,8958.741989205038,34475.036994136564,1.406649256894842,100.0,1.0385486466384193,-3.525267459335985E-5,0.9469587248975131,0.5587378656398263,-2.7793857341878345,2
50000,0.002919011552822941,3.337514823983288,7398.604771227429,85201.42150459887,1.0916063613313778,74.89512534719785,1.3789828381877598,-6.220883407803338E-5,0.3225531052650932,0.2675024019119745,-1.7064198462467544,1
50000,0.003960111658757032,2.9783872195457777,7664.669862369535,31930.529131583477,1.0,77.5863977255003,1.9999696921916257,-6.443137750737052E-5,0.8529419828407601,0.5741398803558644,-2.153430677417382,2
50000,0.006645616168461528,2.6022810719642533,8783.987904472218,40502.459255898044,1.122758042866552,100.0,2.0,-1.67799357406618E-5,1.0310803150820347,0.5747882637922471,-2.1846766352353946,1
50000,0.0,2.5830382148034734,10000.0,61830.03671512974,1.1999033585244,65.10929144539222,1.4722239807190112,-1.9128972884444886E-4,0.6442735009921275,0.5372258033592564,-1.0726932275534669,1
50000,0.002496539381571518,3.334711563122598,4292.439442327114,60534.777850519466,1.1291845196023118,66.75516602540542,0.8498135059853847,-2.5759399466228852E-5,0.3813003423104406,0.21784851945580774,-1.5843501546368879,1
50000,9.633609845715803E-4,2.0399509488350707,9605.03657052828,16858.624609478426,4.86115431649842,63.09279388730768,1.5637370050937585,1.506366055548225E-4,0.9490499182658091,0.933572255687592,-1.5860294864551374,1
50000,0.0,5.0,3844.014432729209,10000.0,1.811241651328622,96.56269545866655,1.4779038455055022,-5.213894386092465E-5,0.7917420529542412,0.6059297769413154,-0.6800673869950132,1
50000,0.0012811916464652926,2.747781396565653,2334.2820052842326,79790.78611470477,2.548417717267829,91.64149012868072,1.7673697778778052,9.735072338123403E-5,0.196899808273016,0.15254663926791995,-2.5508641424457257,1
50000,0.009651409083835667,4.803298370451445,1260.23659815034,11264.675482967325,1.475688831971279,81.00274741296701,2.0,8.17878605363558E-5,0.43696080785697167,0.22872057425439352,-3.076138750882971,1
50000,0.09269739529509215,3.1223885902182267,8686.491600439345,44634.73800250698,1.0,100.0,1.5048998108149505,0.001010918582658428,0.5702895559530541,0.5203913196081714,-1.0091325159136781,1
50000,0.008251295775055224,3.002613996265605,1000.0,78429.78122826599,1.6200678463699276,100.0,1.6884153570075777,0.0015308282786868728,0.10589782035648555,0.16994311991901873,-2.3452690496450797,1
50000,0.006101266151892006,4.167948503822541,5854.957040895281,17531.36320066012,1.318812592198956,86.7597983329373,1.8679328610906638,-1.9277264962824854E-4,1.0280446449785212,0.7025212814311387,-2.4046507428422914,1
50000,0.06842410376197636,3.274134662874574,9578.90514197554,80457.65848118984,1.860262539744923,100.0,1.636270011833168,0.0011869680865473245,0.7030321999802714,0.4363099288093136,-1.0125110368389678,1
50000,4.688024821173869E-4,3.7109259662871024,5531.233331140389,96802.97841898656,1.4350454125967722,99.95985552282349,1.2716677912314829,-7.509726536427891E-5,0.36731581301116245,0.1826014382640913,-2.6811028749144405,1
50000,2.3170502771508198E-4,3.7347544992407107,9998.335215101124,46228.34375593547,1.3595815191483802,91.41082040853935,1.8366236815121528,-3.9257027539563356E-5,1.0239352468309526,0.4924132183559956,-3.102181746052383,1
50000,0.009235767379844585,4.845921623172988,1000.0,10000.0,1.36020695373563,81.85409033820913,2.0,1.149338124236338E-4,0.6414839888237308,0.24379524621820892,-3.349990563068521,1
50000,0.011666761070444306,2.5866148466685024,2848.846815108255,18792.826860792677,1.0,100.0,1.9867392284154288,6.431161401547781E-5,0.7474026538651666,0.4238859021632726,-2.6544777782318305,1
50000,0.2548584858950355,3.34754033576446,4316.521694198145,100000.0,3.54055914061102,83.01107918588772,0.5943820902295218,0.11296372305540865,0.3949777416418822,0.6531874508004641,-1.0916349526406097,1
50000,0.0,4.367318484944383,4521.446319097808,10000.0,1.0282833873809214,86.46564921567821,2.0,-2.2813605639989995E-5,1.0422503769511355,0.6411996480407887,-0.7260084655488799,2
50000,0.0,4.865859456723644,1945.6057108756881,10000.0,1.1763039838067315,72.3823873643484,1.9790485648397724,-1.7453661411616776E-4,0.8445501509078176,0.4011517229589006,-0.7160628707159082,1
50000,0.0,0.8397204623495151,1000.0,10000.0,2.33200247311345,92.51488018311952,1.1329615373473665,-1.266413159815214E-4,0.9204216020773507,0.7259263090961172,-0.6319503859629522,1
50000,0.01668029581797648,2.40690937575287,8753.903230296692,83083.87973361531,1.0,86.26504535333058,1.2412687536681966,2.3258632518634168E-4,0.7597621331782731,0.4421955470255906,-1.2951245089742334,2
50000,0.007469071404521591,4.013697143018182,4458.032165106835,10000.0,4.74724651611354,64.01468901324994,1.7245265288053924,1.0290886932494032E-4,1.062995313589968,0.7134120623403616,-1.6159215082611584,1
50000,8.548538102072251E-5,1.9985422656232228,2861.2042991887365,98751.30988059728,4.7485797290134375,89.7928378424734,1.2889520244384218,-5.4568819091802044E-5,0.2507250879858392,0.14657091713471895,-3.0158413629077905,1
50000,0.00831469235262711,4.206708526113823,3471.9775233334417,13060.434099635002,4.739292002527176,92.40149584423261,2.0,1.0165087878239873E-4,0.9476406258475768,0.5901881371089001,-2.0863509450546402,1
50000,0.001033794888562612,5.0,5149.087712989405,67305.32999879008,5.0,88.8889389457078,1.5779130885753947,1.112918349738888E-4,0.30799731901928323,0.18093425217736067,-1.8588211785508368,1
50000,0.1424259860713053,4.769222833602483,2622.940520094908,62901.00648420047,3.25426489775736,50.0,0.9668025997478155,0.07946066109945096,0.22733614121282172,0.591634387655468,-1.1935888902293934,1
50000,0.06415280711942004,2.511744182570214,10000.0,75346.00715677385,1.0,96.46043633222834,1.9951698021120436,8.024147593124506E-4,0.8965347048669746,0.5123499520882671,-1.0878076700278312,1
50000,0.12693697653883243,3.1527336914866373,5163.724996793074,96989.25336138549,2.0375033868482033,56.260990460791604,0.5,0.04488589841514245,0.5425453066653922,0.5878156516496467,-0.9851725597049048,1
50000,0.0,4.840757765478858,6894.8243556586085,100000.0,3.43675444231602,98.74439241500367,0.8823694051306377,-1.6103806117480726E-4,0.24898333573790904,0.19218459435299529,-0.8368960163230982,1
50000,8.27632323378477E-4,3.4685234425073057,2095.5108290578264,63441.664389441285,1.0,66.56325527970372,0.5,-2.072041701921683E-4,0.20972815574590556,0.1269651942431313,-1.8466053210447777,2
50000,3.324265469824242E-4,2.0351292785267043,1568.783027215798,58684.36421724045,1.8668758674633097,84.64971032944194,1.611283605962676,-2.8227539833492638E-5,0.29212324747975316,0.14083674295288037,-3.7458693140152644,1
50000,0.028141757321126015,1.8527808832770567,4394.557816990506,99855.06797428275,1.0,98.39203605468005,1.612967613197903,0.0013082124519122802,0.4392454932143589,0.36295042992543886,-1.2615924805618122,1
50000,0.3586628456966485,5.0,1000.0,100000.0,3.6029208926927407,50.0,1.31068391204022,0.24882422767902596,0.3758549982218281,0.8189721662786948,-2.259772382522069,2
50000,4.508326885210637E-4,5.0,1000.0,57409.873834087775,1.1086299239734239,61.496122445309226,1.5014502533109728,-1.2095178399163687E-4,0.05366831873445895,0.05016186935088965,-3.0439679665572865,1
50000,0.011770247590929981,5.0,2080.9739754685806,69940.12953335946,4.0025398970132064,97.95066592812077,0.898528397807423,0.005787993679754201,0.1583201680584087,0.30188476333707515,-1.0193351885230124,1
