evolution$generation,growthRate,gravity,populationHierarchy,nCenters,totalPopulation,width,hwRatio,moran,distance,entropy,slope,evolution$samples
10000,0.5,1.9977913087682224,2.0,4.043137232908396,10000.0,50.0392359900076,1.1536906789199497,0.17570322494696067,0.5353571762558211,0.7902798110348742,-1.0658603969391067,2
10000,1.0,2.0,1.4581613124390107,5.05758002721211,9160.123094970171,94.92461372694467,1.422894119079689,0.07471485432677545,0.9728037230512102,0.8901735900862329,-0.4711178193992798,1
10000,0.5129320413151175,1.9838459258266,2.0,3.8150693963853644,9598.194910814702,90.04949200079798,0.5,0.10491434335358839,0.43852596929173343,0.6826782515672241,-1.0557446351053723,1
10000,0.6915461537381788,2.0,1.9870639376845256,3.4115226051406067,9860.96144395099,100.0,0.7993179020707315,0.07797281908464665,0.7617424198785145,0.8381909268742427,-0.7164374942388003,1
10000,0.6888209378015426,1.9974023987499336,2.0,11.02921718653775,8113.080536314745,100.0,0.5545718820704769,0.1162084847532824,1.087910310280341,0.9202254778899805,-0.6005370463708699,1
10000,0.5,2.0,1.7773786293925933,4.421062540703822,9724.558145879731,50.0,0.5,0.2516111430661409,0.7803478082618804,0.9518970993979267,-0.7584622517268789,1
10000,0.8531588178891337,2.0,1.9092201022329451,4.470491836929929,4496.173567470973,88.30490666010041,0.8239872148629234,0.09860446963041741,0.8497109419731367,0.8663885880198058,-0.5165418975905613,1
10000,0.9771937388617405,1.9483870853483487,0.5147457848202526,3.3689036807454613,4888.406070997536,100.0,1.95159519067114,0.05820656726507002,1.0583166950282332,0.7853962697140834,-0.22606298559357316,1
10000,0.9980251972116267,1.9579786908042462,0.45605547694698867,7.9408157079402715,2289.1903677769287,98.43420799543135,1.6143341282809966,0.0228252043508739,1.026284349249634,0.744796525505962,-0.1802853322792518,1
10000,0.7508731851639803,1.9164038190224644,1.1376282497103407,4.1402573884390526,6477.283534233823,72.79720155737681,0.5816562263513273,0.11199683583787909,0.8883104673306412,0.9576765184842524,-0.508448020885837,2
10000,0.7979778718381871,0.907478405830218,0.5475457240792411,8.503755747521625,1000.0,74.23606398027984,0.6119821702587215,0.007937083709064933,0.9375234752993913,0.8290392188032696,-0.00927617137698914,3
10000,0.7649080683005376,1.9997631686254516,1.851194247489766,15.092540082153047,8550.7507356777,90.76549928811215,0.5,0.12656959611995605,1.056020169297772,0.8564921461552947,-0.7883173289576731,1
10000,0.5362157869298332,1.955998844512286,1.8495532323419406,3.224287284222214,2175.5997907050414,100.0,1.7649490291854395,0.03431442451769163,0.9824858689952768,0.747262722522306,-0.2572502476033513,1
10000,0.5121483859556245,1.9931032753258204,1.7149809762665424,1.0,4082.9349548637056,58.15185352639046,0.5034577576300159,0.21746605354361662,0.6929289682322439,0.9120622781147832,-0.7485950609285468,1
10000,1.0,1.9606750479538237,0.4753358957113556,1.5908121173057013,1000.0,100.0,1.2738532436906094,0.06280136890688624,0.6069947571012854,0.6853943611377836,-0.25045739493241836,1
10000,0.5,1.9955028352840003,1.8725193230259944,3.5528135814847377,1000.0,99.90080834133772,1.9964163055091917,0.020999799047682503,1.166928742289661,0.6694838488461459,-0.1842131423800867,1
10000,0.8103378563621686,2.0,1.030183308573597,4.247618753478863,1000.0,50.0,0.6006979802110276,0.06892516948556629,0.8355299671442505,0.8442017792389477,-0.32193968045583016,1
10000,0.8175747182471297,1.7989078512747865,1.3922093474300354,4.768685225252307,7899.038012702741,73.37032866216394,0.8275690088395099,0.13745824883874608,0.9623554838610748,0.9366829704133864,-0.5836965861179523,1
10000,0.8153132512304431,1.9789947166174964,1.4032316331973105,5.464925440879125,3775.875856705073,65.62940159659985,0.5,0.10610318111777556,0.8738458265618327,0.9411211459757733,-0.5371961203363493,2
