alpha,avgDistance,beta,entropy,moran,seed,slope,tsteps
1.1,0.9132745210684959,0.06999999999999999,0.9994446142331957,0.03510417428592595,-3947067932424876835,-0.07527936779248073,5.0
1.1,0.9156166784178736,0.06999999999999999,0.9995052410133825,0.023199929838183166,-9205657433608136272,-0.07092980965236956,5.0
1.1,0.9159442272404479,0.06999999999999999,0.9995181419838229,0.0231106550051382,-7070150085689038077,-0.06978757604834283,5.0
1.1,0.8652630929152055,0.06999999999999999,0.9944030239753087,0.1260143110448653,3780053031504284268,-0.21415809527797533,50.0
1.1,0.8687335711732199,0.08,0.9943794205979892,0.1094024052314108,8877762427770316966,-0.20560222772181463,50.0
1.1,0.8697499908431132,0.06999999999999999,0.9951100307691346,0.1171859408716664,-564611748186985995,-0.1898288304526255,50.0
1.1,0.8760442637934237,0.06999999999999999,0.9952556317384152,0.0974852993856258,-5731777194609533621,-0.18421216853412808,50.0
1.1,0.8644024188172236,0.06999999999999999,0.9947270689641916,0.1271964604609288,1511841074770372498,-0.20065687065160306,50.0
1.1,0.8732825299400164,0.06999999999999999,0.994958370312634,0.10905371944608842,6569463207811925477,-0.1971938747011961,50.0
1.1,0.8749505037074486,0.06999999999999999,0.9950508811929536,0.09907215452526687,-8348931787435943877,-0.19131875484199495,50.0
1.1,0.8753820203383748,0.06999999999999999,0.9954499974437573,0.10417732257913878,1940840681714845607,-0.18015160259650023,50.0
1.1,0.8652711614392614,0.08,0.9941515509667536,0.11633978580895785,-3773986350730413587,-0.2068064642791898,50.0
1.1,0.8655263478995818,0.06999999999999999,0.9948907130234973,0.12667951262026886,2379341670854921792,-0.19664918009295246,50.0
1.1,0.8752246289859376,0.06999999999999999,0.9954136542573262,0.1029855743589928,-5273576120608544255,-0.18127950622406735,50.0
1.1,0.8693951821363404,0.06999999999999999,0.994943009544541,0.1152347817588123,-2645302840875010222,-0.1911850121599166,50.0
1.1,0.844733769952407,0.06999999999999999,0.9910820397275772,0.14609522272927403,1163021385919324120,-0.27987404335453736,100.0
1.1,0.8435469215972023,0.06999999999999999,0.9911221225447041,0.14573754809641384,-3307612485347490288,-0.27104639754604987,100.0
1.1,0.8418102418731321,0.06999999999999999,0.9907606613472897,0.14338151992058998,-2570233380273564228,-0.28156558696698725,100.0
1.1,0.8695022159073901,0.08,0.9941979978247211,0.10883502331147851,-355049149847117951,-0.2090551543029145,50.0
1.1,0.8348305265451956,0.06999999999999999,0.9902987524585322,0.1608813448325098,475448384812126729,-0.2961994135391994,100.0
1.1,0.8406220135065692,0.06999999999999999,0.9907225359419584,0.1497011143122493,4649142352122623645,-0.287130827548096,100.0
1.1,0.8398672869339358,0.06999999999999999,0.9904300101353678,0.14814541995561795,8371703410001515183,-0.28640823541902094,100.0
1.1,0.8470821763772913,0.06999999999999999,0.9914006640699384,0.13775390974138366,5593938628572518754,-0.2653115353613281,100.0
1.1,0.8433131567507255,0.06999999999999999,0.9906559644104153,0.14143832814304702,858390855398557409,-0.28262708991897256,100.0
1.1,0.8421241873039178,0.06999999999999999,0.9905638025766722,0.14866793381416638,1269312139624880505,-0.2879516930115293,100.0
1.1,0.8382072815365853,0.06999999999999999,0.9905116705838269,0.15219103546021276,-4905496347758957468,-0.28722439167806496,100.0
1.1,0.9149778386510338,0.08,0.9994739853820015,0.02885718417514973,7777881625989867631,-0.07094697207380767,5.0
1.1,0.9139052721258635,0.075,0.9994789090755554,0.0344908697599395,-2565798348484076938,-0.07167640060220082,5.0
1.1,0.9130027563373891,0.075,0.999458339779224,0.035696567085846884,9218100414054135738,-0.072764948508922,5.0
1.1,0.915187244748054,0.075,0.9994851529355775,0.026991792717986476,-5691276534245918892,-0.0710295470827483,5.0
1.1,0.9142374479623592,0.075,0.9994721665416147,0.030934429137389984,8546595720555930013,-0.07129091691136481,5.0
1.1,0.9129333821131226,0.075,0.9994869768397612,0.03710960047531291,8285273879611281701,-0.0702373182128863,5.0
1.1,0.9145347442870609,0.075,0.9994342740599205,0.02737432488821886,670451730467590782,-0.07415405770305239,5.0
1.1,0.9137791638389698,0.075,0.9994521833734314,0.031565898757419164,-403220516295275107,-0.07299405176877209,5.0
1.1,0.9131237425524854,0.08,0.9994502287962406,0.03497163556377085,-3668650858931231051,-0.07191854617677274,5.0
1.1,0.9133577320684731,0.075,0.9994411390308316,0.03335703574010945,-7210840330764194231,-0.07230262127535815,5.0
1.1,0.9147597953401694,0.075,0.9994749562269101,0.02646264853522215,82433258099311701,-0.07262704694714085,5.0
1.1,0.8692688827688154,0.075,0.9948539143067469,0.11644168204950123,547453700151230237,-0.1933830313924437,50.0
1.1,0.9150739853975277,0.075,0.9994863625762016,0.02498425402334184,-5329110557183891904,-0.07182441302708745,5.0
1.1,0.8652598856634636,0.075,0.9942365586617301,0.11897176703666916,1727334498598050276,-0.20782570061638028,50.0
1.1,0.8642395267875269,0.075,0.994542201716814,0.12893278853814874,-4902825816795586996,-0.20500554665328466,50.0
1.1,0.8671105610383851,0.075,0.9947462468122126,0.12361829013432456,-9070704918447421941,-0.20295499372032075,50.0
1.1,0.8697382777993126,0.075,0.9949685782441251,0.11640927995512179,599507173900924065,-0.19182465820399902,50.0
1.1,0.9133514234391625,0.08,0.999433845633419,0.03277510860699835,-7509302325057104354,-0.07283713204638975,5.0
1.1,0.8621427654758812,0.075,0.9942031027891619,0.12585199025507457,-2903534659136252052,-0.20659978840534327,50.0
1.1,0.8698458754371828,0.075,0.9947905820358345,0.10899376998899699,-5116067239409255422,-0.1930294431787801,50.0
1.1,0.8680370096185966,0.075,0.9948739038463894,0.11810547550308893,1602783490341586708,-0.19082105519895862,50.0
1.1,0.8639073267160623,0.075,0.9944056974714695,0.1301459854754634,-1803902731148839217,-0.20582453562755595,50.0
1.1,0.868302309025705,0.075,0.9947123487395575,0.11737343789939132,1850332419421480657,-0.2011025560023023,50.0
1.1,0.8419842259735125,0.075,0.9907834590298288,0.1467243175336292,112410246617735805,-0.28452397779825167,100.0
1.1,0.8428633728677432,0.075,0.9906557072356842,0.143332919056988,-3852094731202931506,-0.28631111310595636,100.0
1.1,0.8340210202523624,0.075,0.9899367629740637,0.16138521085832344,-4781233837436959719,-0.30286975481617096,100.0
1.1,0.9136991912777839,0.08,0.9994413080786076,0.029463485933967075,-4561811286751837041,-0.07361226716355344,5.0
1.1,0.8430593981071829,0.075,0.9909479222826736,0.14407714585969203,-6763066049244883475,-0.27222373491250185,100.0
1.1,0.8385626084682379,0.075,0.9903678230257742,0.15093458929940112,9034435827283572456,-0.290261316892488,100.0
1.1,0.8366000479993463,0.075,0.9903199007952782,0.15512075545995233,-4550032548337981079,-0.29048609867115593,100.0
1.1,0.8425411106537896,0.075,0.9906289790959655,0.14635351693413584,-1006815419994919966,-0.28773170194950465,100.0
1.1,0.8326793993787256,0.075,0.9900321202248572,0.16054809011351906,904492089481910156,-0.29593520321600086,100.0
1.1,0.8323286025952273,0.075,0.9898725783180957,0.1603152891772671,2942746905922122280,-0.30219525974454503,100.0
1.1,0.8420033501028085,0.075,0.990737395172566,0.14350275391946907,1575171052272585114,-0.2776696355302417,100.0
1.1,0.9131342565889012,0.08,0.9994254653051076,0.03326173273198566,-4525922980656346095,-0.07441480857197039,5.0
1.1,0.9124772346447935,0.08,0.9994599352571442,0.04109468636910109,-8417534484975302999,-0.07296203414536785,5.0
1.1,0.9144278497134062,0.08,0.9994310744704101,0.031016163442476038,7444237479665480052,-0.07446018067811312,5.0
1.1,0.915078887524653,0.08,0.9994427470344426,0.029559827804318838,-4879690543257285138,-0.07415149020685398,5.0
1.1,0.9143055725745389,0.08,0.9994544944125128,0.02840909498261945,-9187998116324746912,-0.07317374938875235,5.0
1.1,0.8805623234838298,0.060000000000000005,0.9956032845913713,0.09286044498190132,8399940287003042608,-0.18363020894027873,50.0
1.1,0.9150269510974923,0.08,0.9994276578141462,0.02662980306344399,-5202602530870221149,-0.07376056380975227,5.0
1.1,0.844219102287391,0.065,0.9911038021058186,0.14526913255594184,8827896731397275860,-0.27371396306820434,100.0
1.1,0.8492854166763888,0.065,0.9920274716765104,0.13674538887313809,-5533833591140502295,-0.25207590749813735,100.0
1.1,0.8354557481193525,0.065,0.9900071570989404,0.15619538838311475,5199626494294063769,-0.3040979773256098,100.0
1.1,0.8823784659142323,0.060000000000000005,0.9958875529809303,0.09444532920412779,-3718956305187374177,-0.17926210536439838,50.0
1.1,0.8774557386534642,0.060000000000000005,0.9954503253762825,0.10195675519630354,2559247941221988324,-0.18730872595822126,50.0
1.1,0.8811399540717587,0.060000000000000005,0.9955856295685305,0.0928671768137827,3744635665305304833,-0.18070456463758955,50.0
1.1,0.8476514807723968,0.060000000000000005,0.9916434120941716,0.13764392403813616,-2163905851670520822,-0.26284940994685047,100.0
1.1,0.8390013646514697,0.065,0.990896085123163,0.15713679587818796,-284513385747132218,-0.27992142448860763,100.0
1.1,0.8460916915933655,0.065,0.9913688897662978,0.1391815346189786,4611948771143611955,-0.2681882765585016,100.0
1.1,0.8456331501639391,0.060000000000000005,0.9916759616342786,0.14477742538053345,-5735117362990192354,-0.2627412278417411,100.0
1.1,0.8500097644775211,0.060000000000000005,0.9922001408778864,0.14231710646397042,-1173029389172952340,-0.25797980537536963,100.0
1.1,0.8440322986757854,0.060000000000000005,0.9918267046836748,0.15336776054431395,408843802047010015,-0.2646779180420269,100.0
1.1,0.8434875480795915,0.065,0.9911041635544852,0.14525090894408824,-484510093330440828,-0.27238414846653775,100.0
1.1,0.8427972184277452,0.065,0.9912867367723249,0.1471906008787762,9104636743252451331,-0.2715690302820097,100.0
1.1,0.8563148909245338,0.060000000000000005,0.9925309678264076,0.1298738642963723,-7648977494284493979,-0.2462589683810077,100.0
1.1,0.8436781689477769,0.060000000000000005,0.9915025427165991,0.1527832418632633,-5086628372275908104,-0.2706349282110398,100.0
1.1,0.8776266497019648,0.065,0.9957689463984715,0.10016491707661371,6579557673530755371,-0.17136126087586442,50.0
1.1,0.8484104709564729,0.060000000000000005,0.9918724666443023,0.1420657170183186,1374557198429507615,-0.2587564280942572,100.0
1.1,0.867886719954128,0.065,0.9950072083994488,0.1280716354942964,-7651377735093378861,-0.1976707739490738,50.0
1.1,0.8476195869634011,0.060000000000000005,0.9915392424422403,0.13982635048859365,-1809792484892282624,-0.27165242521061334,100.0
1.1,0.8424274034053699,0.060000000000000005,0.9910074247978318,0.14961834758035758,-8099817221528797476,-0.28108004409779663,100.0
1.1,0.8739245127410468,0.065,0.995220650217467,0.10659916586426746,-9030538445967036979,-0.18700132843241385,50.0
1.1,0.8544257599296572,0.060000000000000005,0.9924476275958576,0.1257526983939363,-1342699985550692010,-0.24399983492688457,100.0
1.1,0.874221566806645,0.065,0.9951114002039502,0.11206560213447421,-7579531899115787840,-0.19527568886074934,50.0
1.1,0.9166245634351659,0.065,0.9995326085223724,0.021135635919507848,4762198423543853247,-0.06948874421435525,5.0
1.1,0.9153922006159292,0.065,0.9994613159987523,0.02364619873555891,1067912421778642823,-0.07587004957209956,5.0
1.1,0.8663525053052475,0.065,0.9948406575687103,0.12688862100399528,-6066784158045357861,-0.20363410495309503,50.0
1.1,0.8733078333702797,0.065,0.9952085592285438,0.11033109379962286,-8985959228602015126,-0.19126736455994112,50.0
1.1,0.9161195783789492,0.065,0.9995264955750423,0.02035266723667913,-8241134487482612004,-0.06936209087053342,5.0
1.1,0.9145235863799226,0.065,0.9995156819067302,0.027757220522904583,-3338426265037958486,-0.07072814782491635,5.0
1.1,0.8778947117665968,0.065,0.9957678198475307,0.09753074816760701,-6812975782496821454,-0.17061184828898363,50.0
1.1,0.9143396315909704,0.065,0.9994858815444636,0.03085820964159634,4624256281679855341,-0.07286892246638584,5.0
1.1,0.8703950676884837,0.065,0.9952479183007457,0.1182810056105928,-2114423210912454019,-0.18948330784322756,50.0
1.1,0.9157693871591489,0.065,0.9994937014582959,0.022423634845777137,-4503855687721159629,-0.07188810617816399,5.0
1.1,0.8781539203378748,0.065,0.995611502674458,0.09566637707780101,774486202289721271,-0.17414963818333828,50.0
1.1,0.8744411743403803,0.065,0.9955167655507626,0.10514495074066668,-4582410469650627864,-0.183367272317911,50.0
1.1,0.9158132883361975,0.065,0.9995068809087715,0.02125054973352246,-3838475386286738771,-0.07146354732654321,5.0
1.1,0.9167962074983728,0.065,0.9994935356704441,0.022783265667238192,708205707055648304,-0.07218018959466818,5.0
1.1,0.9164619572828534,0.065,0.9994999941727064,0.018649802422786296,4397307869944100343,-0.0725933103465193,5.0
1.1,0.877333472935749,0.060000000000000005,0.9957988400005366,0.1028467493354256,-6528979027652970972,-0.1754403220823031,50.0
1.1,0.9156229149807089,0.065,0.9994856639109277,0.02093770832221171,7983642892172010456,-0.07290652427667198,5.0
1.1,0.9178375174747254,0.060000000000000005,0.9995481498689193,0.015492611006038139,7886958092694461415,-0.06973845097663728,5.0
1.1,0.9152093317365346,0.060000000000000005,0.999502161690936,0.025522142298103404,8197914999814838978,-0.07260809893636266,5.0
1.1,0.8723698785400572,0.060000000000000005,0.9952637122661934,0.11694108692091601,7031934524894385399,-0.19356430846263398,50.0
1.1,0.9157101245317968,0.060000000000000005,0.9995255609173785,0.025893302489970117,5382666708333579310,-0.06931021345426334,5.0
1.1,0.9164656354709153,0.060000000000000005,0.999496544486322,0.019397244046883647,-6122488558269130865,-0.07283846851139217,5.0
1.1,0.875505825024671,0.060000000000000005,0.9956088698522194,0.10982927196498588,-3920439968048545183,-0.17985514106877948,50.0
1.1,0.9158712606985262,0.060000000000000005,0.9995178622483878,0.022039927653176163,-1284854026422531580,-0.07083655574436737,5.0
1.1,0.8702823011789544,0.060000000000000005,0.9953541519422076,0.11778904502588461,-3502230566886379497,-0.1863056810572911,50.0
1.1,0.8731186282728007,0.060000000000000005,0.9955633390618769,0.1177465467780967,-8352298955674375143,-0.1829664975538221,50.0
1.1,0.8737890006925335,0.060000000000000005,0.9954779110764601,0.11175778396732221,2393939610262648823,-0.182625040713876,50.0
1.1,0.9157922841877735,0.060000000000000005,0.9995220329010371,0.022459725540424788,-7408985961784688456,-0.07128286878553708,5.0
1.1,0.9151606972584164,0.060000000000000005,0.9994829469759288,0.02556777593711727,7428705664204756532,-0.07335615880114725,5.0
1.1,0.9147833621553079,0.060000000000000005,0.9994731036805939,0.02643553958957981,-2124793786902279426,-0.07230972364895472,5.0
1.1,0.9153505326232345,0.060000000000000005,0.9994952304302188,0.022747935060435247,1120901674285849659,-0.0713146000891582,5.0
1.1,0.8506239197292674,0.055,0.991817687596267,0.13686749860958725,-2217818582893639090,-0.27117377536090376,100.0
1.1,0.9160481353225166,0.060000000000000005,0.9994970508826013,0.02047142000643282,-1521918947857690485,-0.0724589990265332,5.0
1.1,0.8521201521490142,0.055,0.9922551569074154,0.1369257522650751,-545859309281788063,-0.251852132884181,100.0
1.1,0.8516227626470312,0.055,0.9924993690996395,0.1404985668701687,238136438668759325,-0.24962291002841636,100.0
1.1,0.858033236554998,0.055,0.9923759875360452,0.12588070065830873,-3768644160495533623,-0.25230879085522445,100.0
1.1,0.849120508308113,0.055,0.9919956423111632,0.13984643206006947,-1616270270796316020,-0.2610472661831335,100.0
1.1,0.8810585239682481,0.055,0.996358117191809,0.0966782879729751,9164160218277079116,-0.16178235795380727,50.0
1.1,0.8641016129032211,0.055,0.9931443217988277,0.11104336078046735,-7671392447805741015,-0.23133136116586106,100.0
1.1,0.8538460375043652,0.055,0.9926112836114743,0.13740832570586206,2557509302260075140,-0.2451863479723919,100.0
1.1,0.8550765437142347,0.055,0.9923356204058338,0.1274453372333411,-5063880715724540245,-0.24998479746761804,100.0
1.1,0.8503265834184266,0.055,0.9922691280390932,0.14247968932150026,7121789426829446861,-0.2594524267639502,100.0
1.1,0.847612264334978,0.055,0.9921802509721876,0.14521900507047725,-712178349467292827,-0.25304325473354145,100.0
1.1,0.8732564662356029,0.055,0.995635919720494,0.11292684763138436,-6873693809659019100,-0.17969817345101333,50.0
1.1,0.8815967680660218,0.055,0.9963664174347309,0.09766951051829072,-377758235925683863,-0.16195406694446074,50.0
1.1,0.8693943719982945,0.055,0.9952090638139601,0.12587522128063755,-31644289185860185,-0.1962432995701009,50.0
1.1,0.8763492873730729,0.055,0.9960623721372993,0.10719747734700882,-7588067732157817008,-0.16822398308558575,50.0
1.1,0.8820502232147132,0.055,0.9958344703410787,0.09091212619676822,-5407274307300716102,-0.17678362578732235,50.0
1.1,0.8816510997103327,0.055,0.9960582720508158,0.09170241196027352,2141149424400022239,-0.17719913360571585,50.0
1.1,0.8724793453428296,0.055,0.9956677728645004,0.11691851489715668,-6076093413696392955,-0.1815967895029853,50.0
1.1,0.8784349192646685,0.055,0.9960787797924875,0.10520890983734978,-2997694603598427996,-0.17165917871545835,50.0
1.1,0.878980634242175,0.055,0.9959202443381655,0.10171127918496518,-1593562691086625612,-0.17669814867794617,50.0
1.1,0.8561465752694989,0.05,0.9927756154156069,0.13541941525924722,4329355687051346469,-0.2496365308166536,100.0
1.1,0.9174556758395623,0.05,0.9995116225475191,0.01412191431933921,-6563954764020170139,-0.07310885471130167,5.0
1.1,0.9163489513210962,0.055,0.9994631921107666,0.015656726275649607,7946372909139397381,-0.07452546670679427,5.0
1.1,0.9151464754041694,0.055,0.9994873942697784,0.025195000632138236,2495971372989421843,-0.07391085028130717,5.0
1.1,0.9168123519308793,0.055,0.9995403046228294,0.0192264707850789,3657877823987394644,-0.0706278588058468,5.0
1.1,0.9171197087716128,0.055,0.9995402235180993,0.016720805055407573,-5927651835667105404,-0.06967234645528401,5.0
1.1,0.9154701456196829,0.055,0.9994905580427834,0.020998442664769988,8989616263574183896,-0.07309774098168263,5.0
1.1,0.9168494333784688,0.055,0.9995358445270204,0.015463109939121849,-2648746201415172761,-0.06987337320999831,5.0
1.1,0.9184133873323311,0.055,0.9995047948095852,0.009960574684908881,-7772283911928753543,-0.07382926008907287,5.0
1.1,0.9144817012873929,0.055,0.9994991217421083,0.027606254219902614,-6136092230570035165,-0.07271502749217627,5.0
1.1,0.9163177221893288,0.055,0.9995333025149333,0.02097145046047796,-8448752227303986411,-0.06981706107088695,5.0
1.1,0.9159298400363776,0.055,0.9994793869757733,0.02289369982826898,5923644939802246388,-0.07429644558903328,5.0
1.1,0.9176431832541563,0.05,0.999491461231873,0.020090564500914867,-8960766065519745906,-0.0750905216720031,5.0
1.1,0.9165545609174091,0.05,0.9994995665736808,0.018930133949608307,-856279789741126121,-0.07181095969961732,5.0
1.1,0.854495299773899,0.05,0.9929626815572122,0.13858354437767043,-7912820511851689230,-0.24137979232399828,100.0
1.1,0.8822854697150218,0.05,0.9962410754142024,0.09791417033148143,-2597101645680799213,-0.17320191068269333,50.0
1.1,0.8818079008798695,0.05,0.9964471506416238,0.10031398558374784,7119824824458232998,-0.16633935428197524,50.0
1.1,0.8826891546888183,0.05,0.9960172267760271,0.0967665006853094,1689107765209135336,-0.17747007109926904,50.0
1.1,0.8777144327755835,0.05,0.9959978262255997,0.10686508214086606,-3918383509539157374,-0.17861458862957155,50.0
1.1,0.8849991260914257,0.05,0.9964738624771854,0.08842461999874161,2744771291072679596,-0.1614289537432072,50.0
1.1,0.8563266008623011,0.05,0.9924967569538948,0.1239786907923594,2532282030200712858,-0.2504035118117121,100.0
1.1,0.8513348964472022,0.05,0.9927558599196168,0.14273085703471186,7754181855415406629,-0.24242922837994538,100.0
1.1,0.8644135092665456,0.05,0.9935038202397269,0.11301073970943364,5248576578696651153,-0.22881935358127156,100.0
1.1,0.8520315015753567,0.05,0.9926068943859717,0.13842001008076996,-4833996146225657402,-0.2447084354066746,100.0
1.1,0.8622019442616682,0.05,0.9933099964312715,0.11657219726727651,-4389767440390105995,-0.22257332253850726,100.0
1.1,0.8499170674503789,0.05,0.9923090572064635,0.14986344212959235,-1737539118023183009,-0.2656316653656567,100.0
1.1,0.854056571862473,0.05,0.9926316484426837,0.13559707149917063,5481160417716551308,-0.25345604110618775,100.0
1.1,0.8531533662179833,0.05,0.9926736126445463,0.1375250011668085,-2088508751360822719,-0.24850697538455643,100.0
1.1,0.8793839381169798,0.05,0.9960957916531539,0.0967762436547996,-2619823238994480846,-0.17297924240564977,50.0
1.1,0.8849461397468815,0.05,0.9964395653317101,0.0880174214828893,6146858112468220916,-0.16470121128850565,50.0
1.1,0.8861795382855225,0.05,0.9966127081178897,0.08827740869089347,-6281397472726121606,-0.16261132000879777,50.0
1.1,0.8765915786908578,0.05,0.9959561422729856,0.1177418530356107,1714842176189407507,-0.18151644176071152,50.0
1.1,0.8823521116141985,0.05,0.9964708848053081,0.09829336301603245,4656039756601342132,-0.1647631089286311,50.0
1.1,0.9168810320989149,0.05,0.999521726093043,0.01873756711396816,7526124457516566446,-0.07237742660688534,5.0
1.1,0.9167150659004204,0.05,0.9995059611335827,0.018058377805754665,-5899498433788051308,-0.07198687719330078,5.0
1.1,0.9180490246129079,0.05,0.9995434476775761,0.014580114396548475,1420164839194315189,-0.07104382464555661,5.0
1.1,0.9188380727188808,0.05,0.9995545515396838,0.010077835147944369,-5265676415279889857,-0.0701859326027447,5.0
1.1,0.8644661661536986,0.045000000000000005,0.9936840581362186,0.11197483965440254,6429682671182924561,-0.21605142872362237,100.0
1.1,0.9175438375697076,0.05,0.99954893118498,0.015564382275805222,1231147185770693394,-0.0704199500358706,5.0
1.1,0.9176446495012712,0.05,0.9995055045734932,0.015751063834646625,-815508938858242430,-0.07363830515985513,5.0
1.1,0.9190032467134539,0.05,0.9995072226306686,0.014714340277742322,4359500116651790893,-0.07399624091330605,5.0
1.1,0.8592813896178715,0.045000000000000005,0.9939111242609756,0.13375170772784484,5611621467926819024,-0.21880828658832358,100.0
1.1,0.871392392210992,0.045000000000000005,0.994144239948645,0.10248622255724112,8300560353110168895,-0.21413311360257592,100.0
1.1,0.868118830049201,0.045000000000000005,0.994026382110868,0.11473560310448598,-4481787732697976442,-0.21842853403149984,100.0
1.1,0.8638084640664131,0.045000000000000005,0.9936029681245749,0.12152084056467322,-7566439094954384370,-0.22942472484988533,100.0
1.1,0.8643315956834636,0.045000000000000005,0.9937315717069631,0.11740003499201981,928042428084142593,-0.22574321896258553,100.0
1.1,0.8563751191079483,0.045000000000000005,0.9933412587208346,0.13560544134053992,715921796072889006,-0.23764571766283454,100.0
1.1,0.8875037808099473,0.045000000000000005,0.9967998028860303,0.08941129995403545,-1071858600290525662,-0.15659551110814968,50.0
1.1,0.861141451208232,0.045000000000000005,0.9935099616767367,0.12457181133872812,1294547921269289614,-0.22949420685565317,100.0
1.1,0.8596233673076747,0.045000000000000005,0.9935930896538899,0.13015120440080447,7974545240657508378,-0.22477067028545164,100.0
1.1,0.8620049109204658,0.045000000000000005,0.9936176941024552,0.12330730913460283,6837466515885825641,-0.2257978819767881,100.0
1.1,0.8780932132890367,0.045000000000000005,0.9963973186786047,0.1131386848339516,6171377714558679786,-0.17102863704422844,50.0
1.1,0.8842087831893752,0.045000000000000005,0.9962499852106069,0.08728295373114876,584111984822435845,-0.1739275400203186,50.0
1.1,0.8874913436600406,0.045000000000000005,0.9967278482059849,0.08623692280881545,8557932420672563106,-0.160752028272154,50.0
1.1,0.8835259271801648,0.045000000000000005,0.9966731138273844,0.09452221233590802,4164247982292476382,-0.15959742691250056,50.0
1.1,0.8876150761919155,0.045000000000000005,0.9969307635927686,0.08585651909442847,8226775378827878440,-0.15187509889642195,50.0
1.1,0.8607997819334358,0.04,0.9933076264754824,0.12353874702437848,1174516695294061493,-0.236811825573462,100.0
1.1,0.8653709184139194,0.04,0.9942228257927449,0.1224449948798965,-3565101561058230127,-0.21891081464040144,100.0
1.1,0.8848004920120367,0.045000000000000005,0.996342675801596,0.1016078751571804,-1696041863281091529,-0.1761117140837485,50.0
1.1,0.8640681222534168,0.04,0.9939403463084673,0.12552063206030095,5165542625325585446,-0.22832964258538102,100.0
1.1,0.9181276247394569,0.045000000000000005,0.9995266989871475,0.014610086368336743,-6706537035183679023,-0.07219874228631475,5.0
1.1,0.8868430712494377,0.045000000000000005,0.996554763874985,0.08781403441139221,8546367451735144270,-0.16493869904702446,50.0
1.1,0.9173703781638995,0.045000000000000005,0.9994915781820797,0.016556327943332547,-1506822281963078729,-0.07534800306303825,5.0
1.1,0.9180511891739479,0.045000000000000005,0.9995284921067247,0.010346254921885789,3964257597071985050,-0.07179754953897483,5.0
1.1,0.9177258712848989,0.045000000000000005,0.999517271151488,0.013699059354489337,-3141507893774877839,-0.0719215845638488,5.0
1.1,0.8854173108913657,0.045000000000000005,0.9966776862714002,0.09375593319543973,7168546847411255720,-0.16217289204196955,50.0
1.1,0.8725891493252476,0.04,0.9948372102289657,0.10159632518054114,-8970105715729395279,-0.19680199587788028,100.0
1.1,0.8848851180691432,0.045000000000000005,0.9965711594342571,0.0905943344141886,8518498984490543072,-0.16462061266418443,50.0
1.1,0.86456759567149,0.04,0.9938272775852369,0.12761222110392048,-4161607045788930702,-0.23537512490385826,100.0
1.1,0.8669806775928987,0.04,0.9942881895009434,0.1155272943192265,-4890846751755375342,-0.21704921731800433,100.0
1.1,0.8660423823750018,0.04,0.9938166237699029,0.11957532247440883,-76447924336135042,-0.2280206453916715,100.0
1.1,0.918535370947202,0.045000000000000005,0.9995233235359061,0.010854253095698464,-7049458715298763069,-0.07228569303323316,5.0
1.1,0.870007566932147,0.04,0.9944238785419393,0.11506299033027964,-8326150343848799186,-0.20700844252641354,100.0
1.1,0.8648497986883419,0.04,0.9940047275170998,0.12430171774731238,-4552562381850649983,-0.22952681792265048,100.0
1.1,0.9176887685153784,0.045000000000000005,0.9995090710925194,0.012835058953736718,4342810142126681152,-0.07369406787716204,5.0
1.1,0.9179035696873682,0.045000000000000005,0.9995008547195366,0.01397207158090897,-8186275466095756223,-0.07343843321931497,5.0
1.1,0.9172521167991066,0.045000000000000005,0.9995370391850134,0.017582696285060585,-6086625272240287620,-0.07108524677142498,5.0
1.1,0.9182410698353157,0.045000000000000005,0.9995630591815614,0.011892375285623667,-7778778357323146628,-0.06795473923843023,5.0
1.1,0.8657217985330715,0.04,0.9940849617255444,0.12387751696930496,3964205204391924643,-0.2235777321678813,100.0
1.1,0.9182458846170838,0.045000000000000005,0.9994850230126968,0.011640064314813119,-2888011391178280952,-0.0758657331454626,5.0
1.1,0.888539905122925,0.04,0.9968742644180952,0.08825120726373734,2406008610221584047,-0.16856727081495557,50.0
1.1,0.8923766290929749,0.04,0.997116984545707,0.08255375270146212,-8767535545746999363,-0.15423173744978266,50.0
1.1,0.8908230997942775,0.04,0.9969755357667709,0.07583732391316934,3662253043425261731,-0.15808408827878517,50.0
1.1,0.8857010590804206,0.04,0.9966210919726105,0.08822196353477606,2529200404644370719,-0.16947470225866382,50.0
1.1,0.891598058442383,0.04,0.9970483624404891,0.07068006151016965,-5509465185855852498,-0.15481854668895176,50.0
1.1,0.8936248593100969,0.04,0.9969605403576797,0.07068493943714955,-7800194202860484560,-0.1587517285995454,50.0
1.1,0.89085703176039,0.04,0.9968327411753772,0.08178242845579199,6292109775176491037,-0.16280671674165617,50.0
1.1,0.9193183828186647,0.04,0.9995316855853923,0.007880196581049893,-133541356601831843,-0.0724898191013161,5.0
1.1,0.9193065322139171,0.04,0.9995102416497454,0.0168230606225208,5110564873646333361,-0.0736717984238661,5.0
1.1,0.8885838731337604,0.04,0.996656234045199,0.08549698252299374,-4545805284012393455,-0.16774272454391406,50.0
1.1,0.9172627624679047,0.04,0.999507524311883,0.015985348752070215,7610174501193655045,-0.07462150139137598,5.0
1.1,0.8908338378300824,0.04,0.9969387072380864,0.08073291452360076,5227570510232218112,-0.16212076435444592,50.0
1.1,0.8849942960420405,0.04,0.9966099532651082,0.09750291583572397,-1774958155047970492,-0.17466218656856927,50.0
1.1,0.9197432292168092,0.04,0.999569299916954,0.006964126273315484,2502802606659443569,-0.06903181153407262,5.0
