"ID","Name","Long","Lat","X1960","X1970","X1980","X1991","X2000","X2010"
3519709,"Ibiuna",-47.22049119,-23.6526325,23465,24391,31829,49187,64384,71228
4203006,"Ca_ador",-51.01903476,-26.77534767,22790,32892,39268,52668,63322,70735
5204508,"Caldas Novas",-48.62119747,-17.74353887,6233,8630,11279,24159,49660,70463
3146107,"Ouro Preto",-43.50644752,-20.38677637,33626,46165,53410,62514,66277,70227
3539301,"Pirassununga",-47.42517288,-21.99404929,27240,37577,44978,56746,64864,70138
4105508,"Cianorte",-52.60915089,-23.65381315,53658,52532,48797,49846,57401,69962
1504703,"Moju",-48.76719913,-1.885889,15881,18035,28628,44424,52941,69921
2311801,"Russas",-37.9754313,-4.939737815,25863,34239,38517,46566,57320,69892
3115300,"Cataguases",-42.69208461,-21.38924842,41879,43846,49274,58138,63980,69810
2301109,"Aracati",-37.7727526,-4.56706647,40908,50120,61142,60687,61187,69167
2601201,"Arcoverde",-37.05650556,-8.4239405,24087,40162,47208,55776,61600,69157
2313401,"Tiangua",-40.99170562,-3.722674,21798,26200,34285,44005,58069,68901
4204301,"Concordia",-52.02397107,-27.23365878,45533,45465,54860,64298,63058,68627
4317202,"Santa Rosa",-54.4782241,-27.8667498,45871,39550,52231,58287,65016,68595
3522604,"Itapira",-46.82124801,-22.4360055,35969,39036,47929,56586,63377,68365
2916401,"Itapetinga",-40.24738091,-15.24616719,38362,46112,47417,53476,57931,68314
2914505,"Irara",-38.77165078,-12.03370396,45113,53176,57373,61200,62814,67182
4104907,"Castro",-50.00281113,-24.7954175,32724,37536,49816,64058,63581,67082
3135100,"Janauba",-43.30768294,-15.79902846,22945,31587,43028,53104,61651,66803
2906006,"Campo Formoso",-40.31882099,-10.50566155,35614,37263,56700,62104,61942,66638
2914604,"Irece",-41.85886048,-11.30337962,42799,62313,87942,50908,57436,66404
3530508,"Mococa",-47.00717098,-21.46899051,31554,34819,47310,58374,65574,66303
4322608,"Venancio Aires",-52.19188024,-29.61165289,39931,43734,48282,55482,61234,65964
3501905,"Amparo",-37.06477525,-7.567211522,28412,31908,41598,50797,60404,65836
2516201,"Sousa",-38.22960508,-6.763378005,62948,62049,72883,79135,62635,65807
3135209,"Januaria",-44.35980533,-15.48787281,59943,62546,71941,87163,63605,65464
2305407,"Ico",-38.86308518,-6.403031252,34395,41569,53344,60466,62521,65453
3126109,"Formiga",-45.42642818,-20.46488355,40010,46864,52395,61755,62907,65064
3164704,"Sao Sebastiao do Paraiso",-46.98647183,-20.91806545,24940,28538,39564,49053,58335,65034
2108207,"Pedreiras",-44.60373488,-4.569350688,99459,68622,86349,83042,63840,64816
3515509,"Fernandopolis",-50.24874843,-20.28238299,39891,39050,46989,56144,61647,64707
2904605,"Brumado",-41.6670695,-14.20543824,42970,38304,46757,57176,61670,64550
2802106,"Estancia",-37.44001085,-11.26794865,23973,28045,36833,53869,59002,64464
2609907,"Ouricuri",-40.08146258,-7.883151975,43003,50167,63948,73526,56733,64335
4307906,"Farroupilha",-51.34834957,-29.22367919,16106,19318,28995,45364,55308,63641
1502202,"Capanema",-53.8001787,-25.68297742,34999,26650,40104,51166,57119,63628
2605202,"Escada",-35.23615742,-8.36252199,39001,43372,53172,55841,57341,63535
2903904,"Bom Jesus da Lapa",-43.41714164,-13.25411437,23055,40776,69202,48910,54421,63508
3555000,"Tupa",-50.51400642,-21.93482151,55769,52537,56588,61302,63333,63492
1505304,"Oriximina",-55.86279952,-1.7637535,15072,18994,29594,41154,48332,62963
4306106,"Cruz Alta",-53.60524076,-28.64244661,49441,57930,66171,68793,71254,62825
2610905,"Pesqueira",-36.69551472,-8.355456108,44561,49687,52281,57622,57721,62793
4303509,"Camaqua",-51.81460091,-30.85070439,42577,57288,57356,61704,60383,62759
